LAMMPS data file via write_data, version 22 Jul 2025, timestep = 33, units = real

432 atoms
2 atom types

0 9.82 xlo xhi
0 25.51310839548954 ylo yhi
0 21.72 zlo zhi
0 0 0 xy xz yz

Masses

1 28.0855
2 15.999

Pair Coeffs # born/coul/long

1 0.0459989 0.046 580.887 0 1.4408
2 0.275993 0.276 1962.23 0 3.643

Atoms # charge

120 1 1.89 2.0046272636862823 8.67136350437175 5.219430981113387 0 0 0
122 2 -0.945 3.5467666006678873 9.907564308248354 6.536128742817146 0 0 0
124 2 -0.945 1.8773440448475442 7.984255022880737 6.195829238957919 0 0 0
158 2 -0.945 4.33234992663161 12.236440323357577 6.195828446103023 0 0 0
163 1 1.89 6.914627263686273 8.67136350437175 5.219430981113387 0 0 0
165 2 -0.945 8.456766600667889 9.907564308248354 6.536128742817146 0 0 0
167 2 -0.945 6.787344044847535 7.984255022880737 6.195829238957925 0 0 0
204 2 -0.945 9.242349926631613 12.236440323357577 6.195828446103023 0 0 0
154 1 1.89 4.459634875653095 12.9235495184695 5.21942895500558 0 0 0
201 1 1.89 9.369634875653093 12.9235495184695 5.219428955005584 0 0 0
8 2 -0.945 1.0917547078203231 14.159738324997134 1.10611337893359 0 0 0
35 1 1.89 1.555829041691852 14.559184075327297 1.984009292422183 0 0 0
38 2 -0.945 1.9850906860597899 17.35668258625515 4.944438715117349 0 0 0
39 2 -0.945 3.5467666006678855 18.411933773411548 1.1061287428171485 0 0 0
41 2 -0.945 1.8773440448475445 16.48862448804394 0.7658292389579255 0 0 0
42 2 -0.945 3.7113450341265146 15.40415295942003 3.9408844546192077 0 0 0
43 2 -0.945 1.7587648388874608 14.643758946775561 2.2958294890386117 0 0 0
45 1 1.89 3.7113450340739123 15.404152959415988 3.9408844546722466 0 0 0
47 2 -0.945 4.440097187201739 13.10449598756671 4.944441626075331 0 0 0
48 2 -0.945 6.001754707820312 14.15973832499712 1.1061133789335802 0 0 0
49 2 -0.945 4.398888787811408 15.130068878716521 2.8928487055049374 0 0 0
73 1 1.89 4.010788585031655 18.811358967532602 1.9839613797683422 0 0 0
81 2 -0.945 4.213783461192763 18.895943084000535 2.295863994944635 0 0 0
82 1 1.89 6.465829041691853 14.559184075327297 1.9840092924221975 0 0 0
85 2 -0.945 6.895090686059785 17.35668258625515 4.9444387151173474 0 0 0
86 2 -0.945 8.456766600667887 18.411933773411548 1.1061287428171525 0 0 0
88 2 -0.945 6.787344044847539 16.48862448804394 0.7658292389579243 0 0 0
89 2 -0.945 8.621345034105328 15.404152959418404 3.9408844546405772 0 0 0
90 2 -0.945 6.668764838887446 14.643758946775561 2.295829489038606 0 0 0
92 1 1.89 8.621345034095118 15.404152959417619 3.9408844546508703 0 0 0
94 2 -0.945 9.350097187201737 13.104495987566713 4.944441626075331 0 0 0
95 2 -0.945 9.308888787811403 15.130068878716521 2.892848705504941 0 0 0
102 1 1.89 8.920788585031648 18.811358967532602 1.9839613797683295 0 0 0
108 2 -0.945 9.123783461192772 18.89594308400052 2.295863994944644 0 0 0
116 2 -0.945 1.0917547078203216 14.159738324997134 6.536113378933577 0 0 0
145 1 1.89 2.004627263686282 17.17573296953495 5.21943098111339 0 0 0
147 2 -0.945 3.5467666006678855 18.411933773411533 6.536128742817139 0 0 0
149 2 -0.945 1.8773440448475445 16.48862448804394 6.1958292389579155 0 0 0
156 2 -0.945 6.001754707820309 14.15973832499712 6.536113378933567 0 0 0
192 1 1.89 6.9146272636862705 17.17573296953495 5.219430981113395 0 0 0
194 2 -0.945 8.456766600667885 18.411933773411548 6.536128742817139 0 0 0
196 2 -0.945 6.787344044847539 16.48862448804394 6.1958292389579155 0 0 0
33 2 -0.945 1.0917547078203207 22.664107790160323 1.1061133789335882 0 0 0
34 2 -0.945 1.2565316519791525 19.656350222107648 3.940696629262724 0 0 0
36 1 1.89 1.2561742644268579 19.65632628453534 3.94106007271549 0 0 0
40 2 -0.945 1.9438840082101259 19.382252198662215 2.8928614429282358 0 0 0
69 1 1.89 1.555829041691852 23.063553540490503 1.9840092924221848 0 0 0
70 2 -0.945 1.8773440448475471 24.992993953207133 0.7658292389579192 0 0 0
71 2 -0.945 3.711345034055826 23.908522424577786 3.9408844546904787 0 0 0
72 2 -0.945 1.7587648388874608 23.148128411938774 2.2958294890386117 0 0 0
74 1 1.89 3.7113450341445984 23.908522424584614 3.9408844546009685 0 0 0
76 2 -0.945 4.4400971872017445 21.608865452729894 4.94444162607535 0 0 0
77 2 -0.945 6.001754707820316 22.664107790160323 1.1061133789335882 0 0 0
78 2 -0.945 4.398888787811405 23.63443834387973 2.8928487055049428 0 0 0
79 2 -0.945 4.332349926631609 20.74080978852075 0.7658284461030329 0 0 0
80 2 -0.945 6.166531651978686 19.656350222107573 3.9406966292631944 0 0 0
83 1 1.89 6.166174264427319 19.656326284535407 3.941060072715015 0 0 0
87 2 -0.945 6.85388400821012 19.382252198662215 2.8928614429282375 0 0 0
98 1 1.89 6.465829041691848 23.063553540490503 1.984009292422189 0 0 0
99 2 -0.945 6.787344044847544 24.992993953207133 0.7658292389579187 0 0 0
100 2 -0.945 8.621345034140923 23.908522424584334 3.9408844546046833 0 0 0
101 2 -0.945 6.668764838887451 23.148128411938774 2.2958294890386077 0 0 0
103 1 1.89 8.621345034059516 23.90852242457809 3.9408844546867665 0 0 0
105 2 -0.945 9.350097187201746 21.608865452729894 4.94444162607535 0 0 0
106 2 -0.945 9.308888787811407 23.63443834387973 2.8928487055049374 0 0 0
107 2 -0.945 9.242349926631606 20.74080978852075 0.765828446103036 0 0 0
141 2 -0.945 1.0917547078203196 22.664107790160323 6.536113378933577 0 0 0
178 2 -0.945 1.8773440448475471 24.992993953207133 6.1958292389579155 0 0 0
183 1 1.89 4.459634875653089 21.42791898363271 5.219428955005558 0 0 0
185 2 -0.945 6.001754707820316 22.664107790160323 6.536113378933577 0 0 0
187 2 -0.945 4.33234992663161 20.74080978852075 6.195828446103028 0 0 0
207 2 -0.945 6.787344044847544 24.992993953207133 6.195829238957912 0 0 0
212 1 1.89 9.369634875653087 21.42791898363271 5.219428955005558 0 0 0
215 2 -0.945 9.242349926631606 20.74080978852075 6.195828446103032 0 0 0
118 1 1.89 1.5558290416918616 6.054814610164106 7.414009292422188 0 0 0
127 1 1.89 4.0107885850316505 1.80262003720621 7.413961379768328 0 0 0
161 1 1.89 6.465829041691853 6.054814610164106 7.414009292422188 0 0 0
170 1 1.89 8.920788585031659 1.8026200372062124 7.413961379768332 0 0 0
110 2 -0.945 1.2565316519780025 2.6476112917811454 9.3706966292639 0 0 0
111 1 1.89 1.256174264428009 2.6475873542090396 9.371060072714316 0 0 0
113 2 -0.945 1.9850906860597914 0.34794365592875376 10.374438715117357 0 0 0
115 2 -0.945 1.9438840082101283 2.3735132683358278 8.322861442928232 0 0 0
126 2 -0.945 1.758764838887452 6.139389481612381 7.725829489038592 0 0 0
130 2 -0.945 4.440097187201742 4.600126522403504 10.37444162607534 0 0 0
134 2 -0.945 6.166531651978238 2.647611291781159 9.370696629263652 0 0 0
135 2 -0.945 4.213783461192762 1.8872041536741346 7.72586399494463 0 0 0
136 1 1.89 6.166174264427769 2.6475873542090307 9.37106007271456 0 0 0
138 2 -0.945 6.895090686059794 0.3479436559287498 10.374438715117362 0 0 0
140 2 -0.945 6.85388400821012 2.3735132683358278 8.322861442928238 0 0 0
169 2 -0.945 6.668764838887446 6.139389481612381 7.725829489038593 0 0 0
173 2 -0.945 9.350097187201742 4.600126522403504 10.37444162607534 0 0 0
176 2 -0.945 9.123783461192764 1.8872041536741364 7.725863994944626 0 0 0
217 2 -0.945 1.0917547078203194 5.65536885983394 11.966113378933564 0 0 0
220 1 1.89 2.0046272636862787 0.16699403920855613 10.649430981113392 0 0 0
222 2 -0.945 3.5467666006678895 1.4031948430851662 11.966128742817146 0 0 0
223 2 -0.945 1.9438840082101305 2.3735132683358278 13.752861442928225 0 0 0
226 1 1.89 1.5558290416918752 6.054814610164106 12.844009292422205 0 0 0
234 2 -0.945 1.75876483888744 6.139389481612381 13.15582948903857 0 0 0
235 1 1.89 4.010788585031655 1.8026200372062093 12.843961379768336 0 0 0
237 1 1.89 4.459634875653093 4.419180053306311 10.64942895500556 0 0 0
239 2 -0.945 6.001754707820312 5.65536885983394 11.966113378933564 0 0 0
241 2 -0.945 4.3323499266316094 3.732070858194378 11.62582844610302 0 0 0
243 2 -0.945 4.213783461192755 1.8872041536741346 13.155863994944617 0 0 0
245 1 1.89 6.914627263686268 0.16699403920855954 10.649430981113385 0 0 0
247 2 -0.945 8.456766600667889 1.4031948430851635 11.966128742817139 0 0 0
248 2 -0.945 6.853884008210124 2.3735132683358278 13.752861442928225 0 0 0
269 1 1.89 6.46582904169187 6.054814610164106 12.844009292422205 0 0 0
277 2 -0.945 6.668764838887432 6.139389481612381 13.15582948903857 0 0 0
278 1 1.89 8.920788585031666 1.8026200372062124 12.843961379768343 0 0 0
280 1 1.89 9.369634875653091 4.419180053306311 10.64942895500556 0 0 0
283 2 -0.945 9.242349926631613 3.732070858194378 11.62582844610302 0 0 0
284 2 -0.945 9.123783461192751 1.8872041536741346 13.15586399494461 0 0 0
152 1 1.89 4.010788585031653 10.30698950236941 7.413961379768328 0 0 0
199 1 1.89 8.920788585031655 10.30698950236941 7.413961379768328 0 0 0
117 2 -0.945 1.2565316519784757 11.151980756944365 9.370696629263412 0 0 0
119 1 1.89 1.2561742644275358 11.151956819372213 9.371060072714805 0 0 0
121 2 -0.945 1.9850906860597948 8.852313121091946 10.374438715117362 0 0 0
123 2 -0.945 1.9438840082101283 10.877882733499021 8.322861442928232 0 0 0
125 2 -0.945 3.7113450341363237 6.899783494257586 9.370884454609316 0 0 0
128 1 1.89 3.7113450340641077 6.899783494252041 9.370884454682129 0 0 0
132 2 -0.945 4.398888787811405 6.625699413553333 8.322848705504944 0 0 0
159 2 -0.945 6.16653165197769 11.15198075694433 9.37069662926421 0 0 0
160 2 -0.945 4.213783461192761 10.39157361883733 7.72586399494463 0 0 0
162 1 1.89 6.166174264428311 11.151956819372261 9.37106007271401 0 0 0
164 2 -0.945 6.8950906860597945 8.852313121091935 10.374438715117371 0 0 0
166 2 -0.945 6.853884008210124 10.877882733499021 8.322861442928232 0 0 0
168 2 -0.945 8.621345034079836 6.8997834942532466 9.37088445466628 0 0 0
171 1 1.89 8.621345034120607 6.8997834942563765 9.37088445462517 0 0 0
174 2 -0.945 9.308888787811407 6.625699413553335 8.322848705504942 0 0 0
205 2 -0.945 9.123783461192764 10.39157361883733 7.72586399494463 0 0 0
228 1 1.89 2.0046272636862783 8.67136350437175 10.649430981113378 0 0 0
230 2 -0.945 3.5467666006678895 9.907564308248354 11.966128742817146 0 0 0
231 2 -0.945 1.9438840082101305 10.877882733499021 13.752861442928225 0 0 0
232 2 -0.945 1.8773440448475442 7.984255022880737 11.625829238957913 0 0 0
240 2 -0.945 4.398888787811407 6.625699413553333 13.752848705504922 0 0 0
260 1 1.89 4.010788585031656 10.30698950236941 12.843961379768336 0 0 0
266 2 -0.945 4.332349926631611 12.236440323357577 11.625828446103009 0 0 0
268 2 -0.945 4.213783461192755 10.39157361883733 13.155863994944617 0 0 0
271 1 1.89 6.914627263686268 8.671363504371756 10.64943098111337 0 0 0
273 2 -0.945 8.45676660066789 9.907564308248354 11.966128742817146 0 0 0
274 2 -0.945 6.853884008210124 10.877882733499021 13.752861442928225 0 0 0
275 2 -0.945 6.787344044847535 7.984255022880737 11.625829238957913 0 0 0
282 2 -0.945 9.308888787811407 6.625699413553335 13.752848705504922 0 0 0
307 1 1.89 8.920788585031657 10.30698950236941 12.843961379768336 0 0 0
312 2 -0.945 9.242349926631613 12.236440323357577 11.625828446103009 0 0 0
313 2 -0.945 9.123783461192755 10.39157361883733 13.155863994944617 0 0 0
143 1 1.89 1.5558290416918557 14.559184075327297 7.414009292422181 0 0 0
181 1 1.89 4.010788585031656 18.811358967532602 7.413961379768337 0 0 0
190 1 1.89 6.465829041691858 14.5591840753273 7.414009292422194 0 0 0
210 1 1.89 8.920788585031655 18.811358967532602 7.413961379768332 0 0 0
262 1 1.89 4.459634875653094 12.9235495184695 10.64942895500558 0 0 0
309 1 1.89 9.369634875653096 12.9235495184695 10.64942895500558 0 0 0
146 2 -0.945 1.9850906860597948 17.356682586255136 10.37443871511737 0 0 0
150 2 -0.945 3.7113450341053347 15.404152959418404 9.370884454640567 0 0 0
151 2 -0.945 1.758764838887458 14.643758946775561 7.725829489038596 0 0 0
153 1 1.89 3.7113450340950944 15.404152959417619 9.370884454650888 0 0 0
155 2 -0.945 4.4400971872017365 13.10449598756671 10.374441626075333 0 0 0
157 2 -0.945 4.398888787811408 15.130068878716521 8.322848705504942 0 0 0
189 2 -0.945 4.213783461192762 18.895943084000535 7.725863994944626 0 0 0
193 2 -0.945 6.895090686059785 17.35668258625515 10.374438715117345 0 0 0
197 2 -0.945 8.62134503410144 15.404152959418104 9.370884454644495 0 0 0
198 2 -0.945 6.668764838887442 14.643758946775561 7.725829489038592 0 0 0
200 1 1.89 8.621345034099004 15.404152959417914 9.370884454646951 0 0 0
202 2 -0.945 9.350097187201737 13.104495987566713 10.374441626075322 0 0 0
203 2 -0.945 9.308888787811403 15.130068878716521 8.322848705504944 0 0 0
216 2 -0.945 9.123783461192764 18.895943084000535 7.725863994944634 0 0 0
224 2 -0.945 1.091754707820323 14.159738324997134 11.96611337893357 0 0 0
251 1 1.89 1.555829041691861 14.559184075327297 12.844009292422172 0 0 0
253 1 1.89 2.0046272636862765 17.17573296953495 10.649430981113378 0 0 0
255 2 -0.945 3.5467666006678873 18.411933773411548 11.966128742817139 0 0 0
257 2 -0.945 1.8773440448475445 16.48862448804394 11.625829238957913 0 0 0
259 2 -0.945 1.7587648388874495 14.643758946775561 13.155829489038585 0 0 0
264 2 -0.945 6.001754707820309 14.15973832499712 11.966113378933564 0 0 0
265 2 -0.945 4.3988887878114085 15.130068878716521 13.752848705504922 0 0 0
289 1 1.89 4.010788585031664 18.811358967532602 12.843961379768343 0 0 0
297 2 -0.945 4.2137834611927545 18.895943084000535 13.15586399494461 0 0 0
298 1 1.89 6.465829041691863 14.5591840753273 12.844009292422205 0 0 0
300 1 1.89 6.9146272636862705 17.17573296953495 10.649430981113392 0 0 0
302 2 -0.945 8.456766600667887 18.411933773411548 11.966128742817139 0 0 0
304 2 -0.945 6.787344044847539 16.48862448804394 11.625829238957913 0 0 0
306 2 -0.945 6.668764838887432 14.643758946775561 13.15582948903857 0 0 0
311 2 -0.945 9.308888787811407 15.130068878716521 13.752848705504922 0 0 0
318 1 1.89 8.92078858503166 18.811358967532602 12.843961379768343 0 0 0
324 2 -0.945 9.123783461192755 18.89594308400052 13.155863994944617 0 0 0
177 1 1.89 1.5558290416918585 23.063553540490503 7.414009292422182 0 0 0
206 1 1.89 6.465829041691853 23.063553540490503 7.414009292422182 0 0 0
142 2 -0.945 1.2565316519783738 19.656350222107573 9.370696629263508 0 0 0
144 1 1.89 1.2561742644276375 19.65632628453541 9.371060072714705 0 0 0
148 2 -0.945 1.9438840082101259 19.382252198662215 8.322861442928238 0 0 0
179 2 -0.945 3.711345034053409 23.90852242457762 9.370884454692916 0 0 0
180 2 -0.945 1.7587648388874548 23.148128411938774 7.725829489038593 0 0 0
182 1 1.89 3.7113450341470178 23.90852242458481 9.37088445459853 0 0 0
184 2 -0.945 4.44009718720175 21.608865452729866 10.374441626075368 0 0 0
186 2 -0.945 4.398888787811405 23.63443834387973 8.322848705504944 0 0 0
188 2 -0.945 6.1665316519783895 19.656350222107573 9.370696629263502 0 0 0
191 1 1.89 6.1661742644276165 19.65632628453541 9.37106007271471 0 0 0
195 2 -0.945 6.853884008210114 19.382252198662215 8.322861442928238 0 0 0
208 2 -0.945 8.621345034113423 23.908522424582227 9.370884454632414 0 0 0
209 2 -0.945 6.668764838887446 23.148128411938774 7.725829489038593 0 0 0
211 1 1.89 8.62134503408702 23.908522424580212 9.370884454659034 0 0 0
213 2 -0.945 9.350097187201747 21.60886545272988 10.374441626075356 0 0 0
214 2 -0.945 9.308888787811407 23.63443834387973 8.322848705504942 0 0 0
249 2 -0.945 1.0917547078203202 22.664107790160323 11.96611337893357 0 0 0
256 2 -0.945 1.9438840082101259 19.382252198662215 13.752861442928225 0 0 0
285 1 1.89 1.5558290416918676 23.063553540490503 12.844009292422188 0 0 0
286 2 -0.945 1.8773440448475471 24.992993953207133 11.625829238957905 0 0 0
288 2 -0.945 1.7587648388874446 23.148128411938774 13.155829489038577 0 0 0
291 1 1.89 4.459634875653086 21.427918983632726 10.649428955005543 0 0 0
293 2 -0.945 6.001754707820316 22.664107790160323 11.966113378933564 0 0 0
294 2 -0.945 4.398888787811407 23.63443834387973 13.752848705504922 0 0 0
295 2 -0.945 4.332349926631609 20.74080978852075 11.62582844610302 0 0 0
303 2 -0.945 6.853884008210114 19.382252198662215 13.75286144292823 0 0 0
314 1 1.89 6.465829041691865 23.063553540490503 12.844009292422205 0 0 0
315 2 -0.945 6.787344044847539 24.992993953207133 11.625829238957905 0 0 0
317 2 -0.945 6.668764838887432 23.148128411938774 13.15582948903857 0 0 0
320 1 1.89 9.369634875653087 21.427918983632726 10.649428955005547 0 0 0
322 2 -0.945 9.308888787811407 23.63443834387973 13.752848705504922 0 0 0
323 2 -0.945 9.242349926631606 20.74080978852075 11.625828446103029 0 0 0
4 1 1.89 2.004627263686283 0.16699403920854675 21.509430981113397 0 0 -1
21 1 1.89 4.459634875653091 4.419180053306318 21.509428955005557 0 0 -1
29 1 1.89 6.914627263686273 0.16699403920854883 21.509430981113397 0 0 -1
64 1 1.89 9.369634875653084 4.419180053306318 21.509428955005557 0 0 -1
219 1 1.89 1.2561742644280605 2.6475873542090445 14.801060072714247 0 0 0
244 1 1.89 6.166174264427748 2.6475873542090307 14.801060072714556 0 0 0
218 2 -0.945 1.2565316519779497 2.64761129178114 14.80069662926394 0 0 0
221 2 -0.945 1.9850906860597914 0.3479436559287524 15.804438715117353 0 0 0
238 2 -0.945 4.440097187201746 4.600126522403504 15.804441626075336 0 0 0
242 2 -0.945 6.166531651978255 2.6476112917811574 14.800696629263632 0 0 0
246 2 -0.945 6.89509068605979 0.3479436559287509 15.804438715117353 0 0 0
281 2 -0.945 9.350097187201746 4.600126522403504 15.804441626075343 0 0 0
325 2 -0.945 1.0917547078203198 5.65536885983394 17.39611337893357 0 0 0
326 2 -0.945 1.256531651979155 2.647611291781224 20.230696629262738 0 0 0
327 1 1.89 1.2561742644268568 2.647587354208961 20.23106007271544 0 0 0
328 1 1.89 2.004627263686278 0.1669940392085578 16.079430981113386 0 0 0
329 2 -0.945 1.9850906860597863 0.34794365592876314 21.23443871511733 0 0 0
330 2 -0.945 3.546766600667892 1.403194843085168 17.396128742817147 0 0 0
331 2 -0.945 1.9438840082101259 2.3735132683358278 19.182861442928207 0 0 0
334 1 1.89 1.5558290416918557 6.054814610164106 18.274009292422193 0 0 0
342 2 -0.945 1.758764838887458 6.139389481612383 18.585829489038606 0 0 0
343 1 1.89 4.010788585031641 1.8026200372062058 18.27396137976831 0 0 0
345 1 1.89 4.45963487565309 4.419180053306324 16.07942895500555 0 0 0
346 2 -0.945 4.440097187201746 4.600126522403504 21.234441626075334 0 0 0
347 2 -0.945 6.001754707820312 5.65536885983394 17.39611337893357 0 0 0
349 2 -0.945 4.332349926631608 3.732070858194376 17.055828446103025 0 0 0
350 2 -0.945 6.166531651978286 2.6476112917811645 20.230696629263594 0 0 0
351 2 -0.945 4.213783461192771 1.8872041536741346 18.58586399494463 0 0 0
352 1 1.89 6.166174264427714 2.6475873542090254 20.2310600727146 0 0 0
353 1 1.89 6.914627263686269 0.16699403920855857 16.079430981113386 0 0 0
354 2 -0.945 6.895090686059785 0.3479436559287609 21.23443871511733 0 0 0
355 2 -0.945 8.45676660066789 1.403194843085167 17.396128742817147 0 0 0
356 2 -0.945 6.85388400821012 2.3735132683358278 19.182861442928207 0 0 0
377 1 1.89 6.465829041691848 6.054814610164106 18.274009292422193 0 0 0
385 2 -0.945 6.668764838887451 6.139389481612383 18.585829489038606 0 0 0
386 1 1.89 8.920788585031646 1.8026200372062082 18.273961379768327 0 0 0
388 1 1.89 9.369634875653084 4.419180053306324 16.07942895500555 0 0 0
389 2 -0.945 9.350097187201746 4.600126522403504 21.234441626075334 0 0 0
391 2 -0.945 9.242349926631611 3.732070858194376 17.055828446103025 0 0 0
392 2 -0.945 9.123783461192772 1.8872041536741364 18.58586399494462 0 0 0
12 1 1.89 2.004627263686284 8.671363504371735 21.50943098111339 0 0 -1
55 1 1.89 6.914627263686273 8.671363504371735 21.509430981113383 0 0 -1
227 1 1.89 1.2561742644279255 11.151956819372213 14.801060072714394 0 0 0
236 1 1.89 3.7113450340726253 6.899783494252689 14.800884454673522 0 0 0
270 1 1.89 6.166174264428638 11.151956819372275 14.801060072713673 0 0 0
279 1 1.89 8.62134503407073 6.899783494252548 14.800884454675431 0 0 0
225 2 -0.945 1.2565316519780863 11.151980756944363 14.800696629263786 0 0 0
229 2 -0.945 1.9850906860597946 8.852313121091946 15.804438715117353 0 0 0
233 2 -0.945 3.7113450341278043 6.899783494256927 14.800884454617883 0 0 0
267 2 -0.945 6.166531651977358 11.151980756944308 14.80069662926451 0 0 0
272 2 -0.945 6.8950906860597945 8.852313121091935 15.804438715117362 0 0 0
276 2 -0.945 8.621345034129709 6.899783494257077 14.800884454615973 0 0 0
333 2 -0.945 1.2565316519789609 11.151980756944422 20.230696629262916 0 0 0
335 1 1.89 1.2561742644270508 11.151956819372156 20.23106007271527 0 0 0
336 1 1.89 2.0046272636862805 8.67136350437175 16.079430981113383 0 0 0
337 2 -0.945 1.9850906860597888 8.85231312109195 21.23443871511733 0 0 0
338 2 -0.945 3.546766600667892 9.90756430824836 17.396128742817147 0 0 0
339 2 -0.945 1.9438840082101259 10.877882733499021 19.182861442928207 0 0 0
340 2 -0.945 1.877344044847542 7.984255022880737 17.055829238957934 0 0 0
341 2 -0.945 3.7113450342868846 6.899783494269144 20.2308844544575 0 0 0
344 1 1.89 3.7113450339135485 6.899783494240483 20.23088445483393 0 0 0
348 2 -0.945 4.398888787811403 6.625699413553333 19.182848705504934 0 0 0
368 1 1.89 4.010788585031641 10.306989502369403 18.27396137976831 0 0 0
374 2 -0.945 4.33234992663161 12.236440323357577 17.055828446103025 0 0 0
375 2 -0.945 6.166531651978497 11.151980756944377 20.230696629263367 0 0 0
376 2 -0.945 4.213783461192772 10.39157361883733 18.58586399494463 0 0 0
378 1 1.89 6.166174264427508 11.151956819372199 20.231060072714804 0 0 0
379 1 1.89 6.914627263686269 8.671363504371756 16.079430981113354 0 0 0
380 2 -0.945 6.895090686059785 8.85231312109195 21.23443871511733 0 0 0
381 2 -0.945 8.456766600667892 9.90756430824836 17.396128742817147 0 0 0
