LAMMPS data file via write_data, version 22 Jul 2025, timestep = 10020, units = metal

432 atoms
2 atom types

0.0051837277020396755 9.814816272297978 xlo xhi
0.013467719628899033 25.499640675860775 ylo yhi
0.011465434387812223 21.708534565612624 zlo zhi
0 0 0 xy xz yz

Masses

1 28.0855
2 15.999

Atoms # atomic

3 1 1.16418914676444 2.0209250011740334 3.621015108937318 0 0 0
7 2 2.1855207348009142 2.4825525316705956 2.4832712844837057 0 0 0
6 2 3.5057083158594717 1.1384018719635012 0.6751741187454343 0 0 0
19 1 3.6165977897833828 2.253706418217483 1.8129222506773985 0 0 0
25 2 4.133960971252032 3.6074805491089013 1.1425899403280138 0 0 0
27 2 4.637927317722874 1.7920802158838967 2.9506655659010907 0 0 0
28 1 6.069006222306074 2.020925481148589 3.621013383819666 0 0 0
31 2 8.410528044360326 1.1383953000400955 0.6751814346767685 0 0 0
32 2 7.090338224559338 2.4825480016350236 2.483268004993625 0 0 0
62 1 8.521418315591255 2.25370193936472 1.81292507153083 0 0 0
67 2 9.038774942993482 3.6074741635833973 1.1425817837772942 0 0 0
68 2 9.542745941793125 1.792080317183892 2.9506719248162416 0 0 0
1 2 1.0533052332066606 5.386094604636069 0.6751775669694813 0 0 0
10 1 1.1641867467168872 6.501400914974252 1.8129258047452301 0 0 0
18 2 2.185516129820444 6.0397758939097885 2.9506712652293925 0 0 0
20 1 3.6165949223650857 6.26861972490156 3.6210160291307094 0 0 0
23 2 5.958125135716739 5.386097574320498 0.6751707137055164 0 0 0
24 2 4.637927128173076 6.730247479002981 2.4832679956843684 0 0 0
53 1 6.069009366562569 6.501400787900142 1.812926767131226 0 0 0
61 2 7.090333212668119 6.039773676454933 2.9506694819620813 0 0 0
63 1 8.52141456235682 6.268618947483365 3.62101030656645 0 0 0
66 2 9.542743605363858 6.73024634754309 2.4832626296734923 0 0 0
11 1 1.164190967874682 10.516318035021952 3.621013729565279 0 0 0
16 2 1.6815438292647986 7.855177219494706 1.1425888340195052 0 0 0
14 2 3.5057147432623204 9.633785471673376 0.6751762044206613 0 0 0
44 1 3.616600903708251 10.749093489002796 1.8129227936428876 0 0 0
52 2 4.6379240136340405 10.287470254699802 2.950671752868603 0 0 0
54 1 6.069005168814729 10.516318825271778 3.621013356849861 0 0 0
57 2 8.410529271520378 9.633795542406457 0.6751766832134808 0 0 0
59 2 6.586366780432319 7.8551749231067625 1.1425847835528253 0 0 0
91 1 8.52141276938406 10.749101214715267 1.812924667911853 0 0 0
97 2 9.542738483336299 10.287480937928143 2.9506743802249082 0 0 0
8 2 1.053300726735457 13.881489204068668 0.6751749242336285 0 0 0
15 2 2.1855225508407656 10.977938232749525 2.4832653479697244 0 0 0
43 2 2.1855200508934725 14.535165028260112 2.9506685281934786 0 0 0
48 2 5.958122208807106 13.881490215332784 0.6751712930754206 0 0 0
50 2 4.133959248357698 12.10286730232989 1.1425849492069735 0 0 0
58 2 7.090329565492791 10.977948112454964 2.4832686764822958 0 0 0
90 2 7.0903329881750725 14.535169486271464 2.950666799147462 0 0 0
96 2 9.03877628170899 12.102872372872524 1.14258867947559 0 0 0
35 1 1.164190827136217 14.996791600414463 1.8129253130415646 0 0 0
41 2 1.6815502332179293 16.350564835619828 1.1425875232576659 0 0 0
39 2 3.5057128588472524 18.129180252268963 0.6751782934694616 0 0 0
45 1 3.6166001985005343 14.764009558261524 3.6210112441887667 0 0 0
49 2 4.637925962644958 15.225634688681865 2.483260350552672 0 0 0
82 1 6.06900754389061 14.996794041773983 1.8129198602753676 0 0 0
86 2 8.41052125344933 18.12917943353008 0.6751798328082368 0 0 0
88 2 6.586362641325804 16.35056727347745 1.1425811993990107 0 0 0
92 1 8.521412936759873 14.764011294196385 3.6210105506192902 0 0 0
95 2 9.542741221366464 15.225632250780547 2.483265743306288 0 0 0
36 1 1.1641881248018482 19.0117061751227 3.6210131127853864 0 0 0
40 2 2.1855176505839484 19.47332942611173 2.4832682407032705 0 0 0
73 1 3.6165980818445607 19.244485462481013 1.812931180166416 0 0 0
79 2 4.133956747212041 20.598258442979926 1.142589896356596 0 0 0
81 2 4.637926769874038 18.782862250302333 2.950672672554718 0 0 0
83 1 6.069006392562335 19.011705829996945 3.621012448103612 0 0 0
87 2 7.0903361696622795 19.473331511682666 2.4832687112119203 0 0 0
102 1 8.521412307370118 19.244483037322734 1.8129297880839537 0 0 0
107 2 9.038773061555892 20.598253606130974 1.1425879758302364 0 0 0
108 2 9.542740100355143 18.782859476720624 2.9506713372861415 0 0 0
33 2 1.0533067700936494 22.376871824585752 0.6751838732824951 0 0 0
69 1 1.1641887790935082 23.492179664310054 1.8129332822881077 0 0 0
70 2 1.6815526995353562 24.845952840750783 1.1425944996922224 0 0 0
72 2 2.1855165967985073 23.03056011773445 2.950678185719479 0 0 0
74 1 3.6165977482363645 23.259403633693026 3.6210157955512683 0 0 0
77 2 5.958116317546608 22.37687613951705 0.6751783106140012 0 0 0
78 2 4.637924140056164 23.721025351058117 2.4832703039136885 0 0 0
98 1 6.069002393397787 23.492183560623644 1.8129299676821606 0 0 0
99 2 6.586363510832791 24.84595493614982 1.1425916503441513 0 0 0
101 2 7.090330484028938 23.03055995609498 2.9506700003730364 0 0 0
103 1 8.521411834091179 23.25940260742528 3.6210134348818745 0 0 0
106 2 9.542739824191983 23.721022710200472 2.4832682808675863 0 0 0
2 2 1.0533034063307223 3.1362302262284496 4.758761989654201 0 0 0
5 2 1.6815405182400809 0.6671493790706899 4.291358089200528 0 0 0
26 2 5.958114995805041 3.136234359794464 4.758758318840816 0 0 0
114 2 3.5057110245710494 1.1384060003313587 6.0994383666123095 0 0 0
127 1 3.6166007341952717 2.2537097443919993 7.237191981491183 0 0 0
133 2 4.133955906798189 3.607485271860814 6.5668506050810524 0 0 0
30 2 6.58635468918945 0.6671535261325738 4.291354695723114 0 0 0
139 2 8.410522177811359 1.1384093798192354 6.099434951613688 0 0 0
170 1 8.52141089606713 2.2537113603077468 7.237192206199376 0 0 0
175 2 9.038773330538534 3.607483669560374 6.56685557954632 0 0 0
109 2 1.05329740108537 5.38609793291489 6.099439420527592 0 0 0
118 1 1.1641840176299343 6.501399975290182 7.237190415431962 0 0 0
172 1 0.1395793634287821 4.261163892292482 5.42910260918964 1 0 0
22 2 4.13394779237363 4.914847752089616 4.291357483282102 0 0 0
129 1 5.044393151275931 4.261165535579767 5.429097517528727 0 0 0
131 2 5.958112449389571 5.386100408896293 6.09943961018683 0 0 0
161 1 6.0690045366835434 6.50140231737662 7.237188519489409 0 0 0
65 2 9.038771718754427 4.914847039032316 4.291349232199304 0 0 0
13 2 1.6815443285898222 9.162547044454753 4.291357399453944 0 0 0
120 1 2.59198689632457 8.508855963394305 5.429108653158623 0 0 0
124 2 1.6815426046781616 7.855171897758724 6.566849748359591 0 0 0
17 2 3.5057072596234145 7.383926831330853 4.7587645753971355 0 0 0
122 2 3.5057136518799226 9.63378630705144 6.0994518209401045 0 0 0
152 1 3.616596346100848 10.749096981002417 7.237195650284372 0 0 0
56 2 6.586364167781279 9.162544834979272 4.291354558041134 0 0 0
60 2 8.410528593984848 7.383927192039261 4.758757831700918 0 0 0
163 1 7.496806118838458 8.50885820321317 5.429105197434088 0 0 0
165 2 8.410531523080348 9.63379083175503 6.0994415191643245 0 0 0
167 2 6.586365990669065 7.85517502605654 6.566853413962852 0 0 0
199 1 8.521420435768409 10.749098537800968 7.2371891105646124 0 0 0
9 2 1.0533085197449288 11.631629458750064 4.758754748899956 0 0 0
116 2 1.053305443799968 13.881491197531622 6.099433479659942 0 0 0
201 1 0.13958331323205198 12.756558586018093 5.429098988241132 1 0 0
47 2 4.133955485265708 13.410240584899011 4.291361204555887 0 0 0
51 2 5.958115065917213 11.631623080957938 4.758760034559033 0 0 0
154 1 5.04439545530541 12.756553223199493 5.429108555399359 0 0 0
156 2 5.958121675030553 13.881484244143094 6.099446399398843 0 0 0
158 2 4.1339521003676705 12.102867984920495 6.566852020716539 0 0 0
94 2 9.038760415835993 13.410239351548602 4.29136065686116 0 0 0
204 2 9.03878655738347 12.102868131238269 6.566852553608611 0 0 0
38 2 1.6815437442735637 17.657935385435536 4.29135682500069 0 0 0
143 1 1.1641899083930614 14.996795910666362 7.237190742440787 0 0 0
145 1 2.5919897508598138 17.004254169553374 5.429100123054418 0 0 0
149 2 1.6815522182790779 16.350568550352538 6.566851083219659 0 0 0
42 2 3.5057138471833804 15.879322759617756 4.7587543907131815 0 0 0
147 2 3.5057095875780355 18.12918736566418 6.0994400004024225 0 0 0
190 1 6.069004638080439 14.99679233811344 7.237190508747389 0 0 0
85 2 6.58635915898537 17.65793212120302 4.291358572690456 0 0 0
89 2 8.410530933588534 15.87931891675399 4.758756938689138 0 0 0
192 1 7.49680436660021 17.004247565317844 5.429106130204829 0 0 0
194 2 8.410528855410298 18.12917796939579 6.09944596284795 0 0 0
196 2 6.586361342064275 16.350565043358028 6.566847140502961 0 0 0
34 2 1.0532934621479708 20.12701279064741 4.758761368631916 0 0 0
212 1 0.13957187429552254 21.251943937248484 5.429103875998044 1 0 0
80 2 5.958120414976757 20.12701584111012 4.758760073677089 0 0 0
181 1 3.616596558251509 19.24448986267657 7.237192823307782 0 0 0
183 1 5.044395077671258 21.25194757944781 5.429105372764557 0 0 0
187 2 4.133957057925182 20.598262540714824 6.566852222300541 0 0 0
210 1 8.521410638668756 19.244485322597512 7.237193351727532 0 0 0
215 2 9.038758253605236 20.59826026418372 6.566848339377201 0 0 0
112 1 2.591990879430609 0.013469557234693952 5.429102124827404 0 0 0
141 2 1.0532991264080522 22.376872065527543 6.099447076193923 0 0 0
177 1 1.1641925476112231 23.492179851771017 7.237197311970988 0 0 0
178 2 1.6815554242928825 24.845953944009825 6.566853434482755 0 0 0
71 2 3.5057172366464906 24.37471918167979 4.758753595811902 0 0 0
76 2 4.133954019551765 21.905631233304813 4.291356871465622 0 0 0
185 2 5.958118153517005 22.37688724558463 6.099441126722409 0 0 0
206 1 6.069011292129343 23.492189288325612 7.237191753204127 0 0 0
137 1 7.496800651322522 0.013470174216301232 5.4290991576272924 0 0 0
100 2 8.410522618153937 24.374708393111682 4.758757327867596 0 0 0
105 2 9.038768229941857 21.905630621709786 4.291353136346513 0 0 0
207 2 6.586368792903818 24.84596465745635 6.566855736428714 0 0 0
110 2 1.0532990596754601 3.13623595554296 10.183021340510917 0 0 0
111 1 1.16418843897252 2.020922745257264 9.045275843995968 0 0 0
113 2 1.6815448700362028 0.6671504321521434 9.715619721216454 0 0 0
115 2 2.1855211800334233 2.48254599599627 7.907533852023689 0 0 0
134 2 5.958113286209561 3.1362425677258674 10.183023599079368 0 0 0
135 2 4.637927029080883 1.7920791397172808 8.374936292381243 0 0 0
136 1 6.069006167747936 2.0209273265702863 9.04528315890766 0 0 0
138 2 6.586363974282452 0.6671577345406232 9.715627621352818 0 0 0
140 2 7.090331753320697 2.482555462061639 7.9075356208268825 0 0 0
176 2 9.542742040660462 1.7920785422801662 8.37493412810853 0 0 0
126 2 2.185515052484675 6.03977661574278 8.374933629801088 0 0 0
280 1 0.13957396900180855 4.261165316651673 10.85337231339677 1 0 0
128 1 3.616592595078427 6.268617072741384 9.045277637683922 0 0 0
130 2 4.133943588267206 4.914848244486817 9.715628526880279 0 0 0
132 2 4.637921721440288 6.730240062409234 7.907532122247491 0 0 0
237 1 5.044388132275632 4.261167993720463 10.853374212604496 0 0 0
169 2 7.0903290372046195 6.039775687311074 8.374934214466737 0 0 0
171 1 8.521404899996618 6.268613949618021 9.045280882461409 0 0 0
173 2 9.038758785250748 4.914845546998919 9.715629518951209 0 0 0
174 2 9.542738054205676 6.73023574692407 7.907532576090956 0 0 0
